Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mars,2757, 2757-Dec-05 17:08:00 UTC,0.688,61.082
Saturn Mars,2759, 2759-Dec-06 13:43:00 UTC,0.315,82.684
Saturn Mars,2761, 2761-Aug-02 14:47:00 UTC,2.532,124.315
Saturn Mars,2761, 2761-Nov-07 19:10:00 UTC,0.268,135.123
Saturn Mars,2763, 2763-Jul-14 23:35:00 UTC,0.234,81.304
Saturn Mars,2765, 2765-Jul-20 18:34:00 UTC,1.141,62.237
Saturn Mars,2767, 2767-Aug-03 11:48:00 UTC,1.439,48.762
Saturn Mars,2769, 2769-Aug-21 01:18:00 UTC,1.221,39.094
Saturn Mars,2771, 2771-Sep-12 01:22:00 UTC,0.602,32.522
Saturn Mars,2773, 2773-Oct-04 09:30:00 UTC,0.215,27.833
Saturn Mars,2775, 2775-Oct-26 16:46:00 UTC,1.008,23.421
Saturn Mars,2777, 2777-Nov-14 07:13:00 UTC,1.607,17.868
Saturn Mars,2779, 2779-Nov-30 11:34:00 UTC,1.92,10.387
Saturn Mars,2781, 2781-Dec-12 07:01:00 UTC,1.915,1.541
Saturn Mars,2783, 2783-Dec-22 06:36:00 UTC,1.599,11.317
Saturn Mars,2785, 2785-Dec-29 04:38:00 UTC,0.998,24.822
Saturn Mars,2788, 2788-Jan-04 18:03:00 UTC,0.149,39.912
Saturn Mars,2790, 2790-Jan-09 08:36:00 UTC,0.904,56.641
Saturn Mars,2792, 2792-Jan-13 11:43:00 UTC,2.1,75.99
Saturn Mars,2794, 2794-Jan-10 09:29:00 UTC,3.388,103.237
Saturn Mars,2795, 2795-Aug-29 15:14:00 UTC,0.571,90.201
Saturn Mars,2797, 2797-Sep-06 16:37:00 UTC,1.176,71.787
Saturn Mars,2799, 2799-Sep-24 05:28:00 UTC,1.038,61.071
Saturn Mars,2801, 2801-Oct-14 17:27:00 UTC,0.466,54.35
Saturn Mars,2803, 2803-Nov-06 06:08:00 UTC,0.287,49.525
Saturn Mars,2805, 2805-Nov-26 08:38:00 UTC,0.999,44.649
Saturn Mars,2807, 2807-Dec-14 13:18:00 UTC,1.512,38.327
Saturn Mars,2809, 2809-Dec-28 09:54:00 UTC,1.742,29.972
Saturn Mars,2812, 2812-Jan-09 06:07:00 UTC,1.662,19.584
Saturn Mars,2814, 2814-Jan-17 17:47:00 UTC,1.287,7.448
Saturn Mars,2816, 2816-Jan-25 15:48:00 UTC,0.654,6.069
Saturn Mars,2818, 2818-Jan-31 20:17:00 UTC,0.184,20.576
Saturn Mars,2820, 2820-Feb-08 02:44:00 UTC,1.149,35.712
Saturn Mars,2822, 2822-Feb-15 05:40:00 UTC,2.127,51.118
Saturn Mars,2824, 2824-Feb-24 17:30:00 UTC,2.95,66.566
Saturn Mars,2826, 2826-Mar-06 18:39:00 UTC,3.411,81.953
Saturn Mars,2827, 2827-Nov-09 23:09:00 UTC,2.156,125.383
Saturn Mars,2828, 2828-Mar-17 22:34:00 UTC,3.339,97.515
Saturn Mars,2829, 2829-Nov-05 17:57:00 UTC,1.299,93.549
Saturn Mars,2830, 2830-Mar-27 19:11:00 UTC,2.826,116.223
Saturn Mars,2831, 2831-Nov-23 12:57:00 UTC,0.692,83.495
Saturn Mars,2833, 2833-Dec-12 18:47:00 UTC,0.079,76.94
Saturn Mars,2835, 2835-Dec-31 10:39:00 UTC,0.805,70.139
Saturn Mars,2838, 2838-Jan-15 04:03:00 UTC,1.321,61.702
Saturn Mars,2840, 2840-Jan-27 23:02:00 UTC,1.535,51.439
Saturn Mars,2842, 2842-Feb-06 07:57:00 UTC,1.425,39.614
Saturn Mars,2844, 2844-Feb-15 00:11:00 UTC,1.019,26.601
Saturn Mars,2846, 2846-Feb-21 17:11:00 UTC,0.373,12.742
Saturn Mars,2848, 2848-Feb-29 05:14:00 UTC,0.434,2.241
Saturn Mars,2850, 2850-Mar-08 10:20:00 UTC,1.3,16.315
Saturn Mars,2852, 2852-Mar-17 08:44:00 UTC,2.079,30.227
Saturn Mars,2854, 2854-Mar-29 23:31:00 UTC,2.58,42.909
Saturn Mars,2856, 2856-Apr-14 00:24:00 UTC,2.599,53.642
Saturn Mars,2858, 2858-May-03 18:08:00 UTC,2.014,61.906
Saturn Mars,2860, 2860-May-25 06:16:00 UTC,0.895,68.022
Saturn Mars,2862, 2862-Jun-17 02:52:00 UTC,0.501,73.567
Saturn Mars,2864, 2864-Jul-05 23:08:00 UTC,1.901,81.076
Saturn Mars,2866, 2866-Mar-09 05:23:00 UTC,0.009,131.423
Saturn Mars,2866, 2866-Mar-19 01:45:00 UTC,0.025,141.73
Saturn Mars,2866, 2866-Jul-18 07:04:00 UTC,3.217,94.575
Saturn Mars,2868, 2868-Feb-26 01:57:00 UTC,0.975,95.246
Saturn Mars,2870, 2870-Mar-02 09:41:00 UTC,1.316,77.414
Saturn Mars,2872, 2872-Mar-08 00:04:00 UTC,1.235,61.691
Saturn Mars,2874, 2874-Mar-14 18:45:00 UTC,0.828,46.561
Saturn Mars,2876, 2876-Mar-20 17:23:00 UTC,0.185,31.617
Saturn Mars,2878, 2878-Mar-28 05:06:00 UTC,0.589,16.844
Saturn Mars,2880, 2880-Apr-04 23:00:00 UTC,1.368,3.169
Saturn Mars,2882, 2882-Apr-15 23:01:00 UTC,1.992,11.235
Saturn Mars,2884, 2884-Apr-29 04:04:00 UTC,2.277,22.736
Saturn Mars,2886, 2886-May-17 05:00:00 UTC,2.071,31.986
Saturn Mars,2888, 2888-Jun-06 20:27:00 UTC,1.342,38.769
Saturn Mars,2890, 2890-Jun-30 16:14:00 UTC,0.24,43.781
Saturn Mars,2892, 2892-Jul-23 04:55:00 UTC,0.965,48.512
Saturn Mars,2894, 2894-Aug-12 23:18:00 UTC,2.038,54.668
Saturn Mars,2896, 2896-Aug-28 07:40:00 UTC,2.863,63.65
Saturn Mars,2898, 2898-Sep-07 19:18:00 UTC,3.482,77.097
Saturn Mars,2900, 2900-Sep-06 11:15:00 UTC,4.376,101.316
Saturn Mars,2902, 2902-Apr-16 09:49:00 UTC,1.28,91.166
Saturn Mars,2904, 2904-Apr-15 18:17:00 UTC,0.782,69.215
Saturn Mars,2906, 2906-Apr-20 11:11:00 UTC,0.103,51.55
Saturn Mars,2908, 2908-Apr-26 08:41:00 UTC,0.663,35.593
Saturn Mars,2910, 2910-May-05 09:38:00 UTC,1.376,20.898
Saturn Mars,2912, 2912-May-16 05:17:00 UTC,1.873,7.851
Saturn Mars,2914, 2914-May-31 13:31:00 UTC,1.993,3.931
Saturn Mars,2916, 2916-Jun-18 18:22:00 UTC,1.639,12.224
Saturn Mars,2918, 2918-Jul-11 05:29:00 UTC,0.849,18.403
Saturn Mars,2920, 2920-Aug-03 03:38:00 UTC,0.184,23.13
Saturn Mars,2922, 2922-Aug-26 03:01:00 UTC,1.21,27.827
Saturn Mars,2924, 2924-Sep-14 04:33:00 UTC,2.034,33.889
Saturn Mars,2926, 2926-Sep-30 08:02:00 UTC,2.556,42.25
Saturn Mars,2928, 2928-Oct-11 06:34:00 UTC,2.761,53.545
Saturn Mars,2930, 2930-Oct-18 14:10:00 UTC,2.706,68.663
Saturn Mars,2932, 2932-Oct-17 01:02:00 UTC,2.671,91.39
Saturn Mars,2934, 2934-May-28 14:59:00 UTC,1.503,102.753
Saturn Mars,2936, 2936-May-21 23:13:00 UTC,0.311,74.333
Saturn Mars,2938, 2938-May-26 07:14:00 UTC,0.572,55.226
Saturn Mars,2940, 2940-Jun-02 21:19:00 UTC,1.287,39.381
Saturn Mars,2942, 2942-Jun-15 02:54:00 UTC,1.714,25.908
Saturn Mars,2944, 2944-Jun-30 05:52:00 UTC,1.731,14.939
Saturn Mars,2946, 2946-Jul-20 05:29:00 UTC,1.291,6.666
Saturn Mars,2948, 2948-Aug-11 02:25:00 UTC,0.49,1.039
Saturn Mars,2950, 2950-Sep-03 20:29:00 UTC,0.463,3.996
Saturn Mars,2952, 2952-Sep-25 04:14:00 UTC,1.339,8.634
Saturn Mars,2954, 2954-Oct-14 09:50:00 UTC,1.974,14.683
Saturn Mars,2956, 2956-Oct-28 22:56:00 UTC,2.292,22.909
Saturn Mars,2958, 2958-Nov-09 21:36:00 UTC,2.277,33.61
Saturn Mars,2960, 2960-Nov-17 13:33:00 UTC,1.944,46.943
Saturn Mars,2962, 2962-Nov-23 00:00:00 UTC,1.328,63.37
Saturn Mars,2964, 2964-Nov-22 03:07:00 UTC,0.536,85.53
Saturn Mars,2966, 2966-Jul-12 04:29:00 UTC,2.086,114.851
Saturn Mars,2968, 2968-Jun-28 21:17:00 UTC,0.11,78.72
Saturn Mars,2970, 2970-Jul-04 16:50:00 UTC,1.046,59.431
Saturn Mars,2972, 2972-Jul-15 15:17:00 UTC,1.495,44.957
Saturn Mars,2974, 2974-Aug-01 03:59:00 UTC,1.463,33.884
Saturn Mars,2976, 2976-Aug-20 14:22:00 UTC,0.985,25.904
Saturn Mars,2978, 2978-Sep-12 12:24:00 UTC,0.204,20.387
Saturn Mars,2980, 2980-Oct-04 17:04:00 UTC,0.66,16.028
Saturn Mars,2982, 2982-Oct-26 00:36:00 UTC,1.401,11.29
Saturn Mars,2984, 2984-Nov-12 03:53:00 UTC,1.885,5.133
Saturn Mars,2986, 2986-Nov-26 19:16:00 UTC,2.055,4.264
Saturn Mars,2988, 2988-Dec-07 05:37:00 UTC,1.903,14.651
Saturn Mars,2990, 2990-Dec-16 01:05:00 UTC,1.445,27.423
Saturn Mars,2992, 2992-Dec-21 20:50:00 UTC,0.709,42.178
Saturn Mars,2994, 2994-Dec-26 23:55:00 UTC,0.273,59.09
Saturn Mars,2996, 2996-Dec-28 07:35:00 UTC,1.461,79.772
Saturn Mars,2998, 2998-Sep-13 01:32:00 UTC,3.709,144.217
Saturn Mars,2998, 2998-Dec-16 20:58:00 UTC,2.667,116.104
